WARNING cnn.py:  40: [====DEPRECATE WARNING====]: you are creating an object from CNNModelHelper class which will be deprecated soon. Please use ModelHelper object with brew module. For more information, please refer to caffe2.ai and python/brew.py, python/brew_test.py for more information.
INFO net.py:  57: Loading weights from: /ML_OD_Benchmarking/detectron-download-cache/e2e_faster_rcnn_R-101-FPN_2x.yaml/model_final.pkl
INFO infer_simple.py: 140: Processing 312: /ML_OD_Benchmarking/data/inputs/000000190140.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 313: /ML_OD_Benchmarking/data/inputs/000000036539.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 314: /ML_OD_Benchmarking/data/inputs/000000052462.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 315: /ML_OD_Benchmarking/data/inputs/000000157756.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 316: /ML_OD_Benchmarking/data/inputs/000000141671.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 317: /ML_OD_Benchmarking/data/inputs/000000489091.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 318: /ML_OD_Benchmarking/data/inputs/000000016598.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 319: /ML_OD_Benchmarking/data/inputs/000000122217.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 320: /ML_OD_Benchmarking/data/inputs/000000210030.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 321: /ML_OD_Benchmarking/data/inputs/000000107339.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 322: /ML_OD_Benchmarking/data/inputs/000000205333.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 323: /ML_OD_Benchmarking/data/inputs/000000463199.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 324: /ML_OD_Benchmarking/data/inputs/000000554291.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 325: /ML_OD_Benchmarking/data/inputs/000000457078.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 326: /ML_OD_Benchmarking/data/inputs/000000201148.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 327: /ML_OD_Benchmarking/data/inputs/000000477623.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 328: /ML_OD_Benchmarking/data/inputs/000000219271.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 329: /ML_OD_Benchmarking/data/inputs/000000532493.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 330: /ML_OD_Benchmarking/data/inputs/000000054654.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 331: /ML_OD_Benchmarking/data/inputs/000000548555.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 332: /ML_OD_Benchmarking/data/inputs/000000432553.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 333: /ML_OD_Benchmarking/data/inputs/000000092053.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 334: /ML_OD_Benchmarking/data/inputs/000000428867.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 335: /ML_OD_Benchmarking/data/inputs/000000293474.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 336: /ML_OD_Benchmarking/data/inputs/000000230450.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 337: /ML_OD_Benchmarking/data/inputs/000000063552.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 338: /ML_OD_Benchmarking/data/inputs/000000439773.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 339: /ML_OD_Benchmarking/data/inputs/000000300276.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 340: /ML_OD_Benchmarking/data/inputs/000000079014.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 341: /ML_OD_Benchmarking/data/inputs/000000140203.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 342: /ML_OD_Benchmarking/data/inputs/000000438862.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 343: /ML_OD_Benchmarking/data/inputs/000000453302.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 344: /ML_OD_Benchmarking/data/inputs/000000538236.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 345: /ML_OD_Benchmarking/data/inputs/000000071877.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 346: /ML_OD_Benchmarking/data/inputs/000000025394.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 347: /ML_OD_Benchmarking/data/inputs/000000256775.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 348: /ML_OD_Benchmarking/data/inputs/000000408112.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 349: /ML_OD_Benchmarking/data/inputs/000000213830.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 350: /ML_OD_Benchmarking/data/inputs/000000051008.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 351: /ML_OD_Benchmarking/data/inputs/000000441468.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 352: /ML_OD_Benchmarking/data/inputs/000000320632.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 353: /ML_OD_Benchmarking/data/inputs/000000014226.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 354: /ML_OD_Benchmarking/data/inputs/000000472298.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 355: /ML_OD_Benchmarking/data/inputs/000000279730.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 356: /ML_OD_Benchmarking/data/inputs/000000519522.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 357: /ML_OD_Benchmarking/data/inputs/000000271457.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 358: /ML_OD_Benchmarking/data/inputs/000000103585.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 359: /ML_OD_Benchmarking/data/inputs/000000125062.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 360: /ML_OD_Benchmarking/data/inputs/000000467776.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 361: /ML_OD_Benchmarking/data/inputs/000000458325.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 362: /ML_OD_Benchmarking/data/inputs/000000273420.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 363: /ML_OD_Benchmarking/data/inputs/000000418062.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 364: /ML_OD_Benchmarking/data/inputs/000000153632.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 365: /ML_OD_Benchmarking/data/inputs/000000468925.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 366: /ML_OD_Benchmarking/data/inputs/000000510095.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 367: /ML_OD_Benchmarking/data/inputs/000000136633.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 368: /ML_OD_Benchmarking/data/inputs/000000199442.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 369: /ML_OD_Benchmarking/data/inputs/000000438876.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 370: /ML_OD_Benchmarking/data/inputs/000000185472.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 371: /ML_OD_Benchmarking/data/inputs/000000267351.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 372: /ML_OD_Benchmarking/data/inputs/000000149406.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 373: /ML_OD_Benchmarking/data/inputs/000000430961.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 374: /ML_OD_Benchmarking/data/inputs/000000528524.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 375: /ML_OD_Benchmarking/data/inputs/000000369541.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 376: /ML_OD_Benchmarking/data/inputs/000000391722.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 377: /ML_OD_Benchmarking/data/inputs/000000480122.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 378: /ML_OD_Benchmarking/data/inputs/000000161879.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 379: /ML_OD_Benchmarking/data/inputs/000000017379.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 380: /ML_OD_Benchmarking/data/inputs/000000345361.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 381: /ML_OD_Benchmarking/data/inputs/000000393282.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 382: /ML_OD_Benchmarking/data/inputs/000000580197.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 383: /ML_OD_Benchmarking/data/inputs/000000383921.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 384: /ML_OD_Benchmarking/data/inputs/000000308799.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 385: /ML_OD_Benchmarking/data/inputs/000000579070.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 386: /ML_OD_Benchmarking/data/inputs/000000037751.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 387: /ML_OD_Benchmarking/data/inputs/000000119452.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 388: /ML_OD_Benchmarking/data/inputs/000000405306.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 389: /ML_OD_Benchmarking/data/inputs/000000042888.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 390: /ML_OD_Benchmarking/data/inputs/000000340697.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 391: /ML_OD_Benchmarking/data/inputs/000000181542.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 392: /ML_OD_Benchmarking/data/inputs/000000453341.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 393: /ML_OD_Benchmarking/data/inputs/000000499031.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 394: /ML_OD_Benchmarking/data/inputs/000000210502.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 395: /ML_OD_Benchmarking/data/inputs/000000363875.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 396: /ML_OD_Benchmarking/data/inputs/000000431876.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 397: /ML_OD_Benchmarking/data/inputs/000000028809.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 398: /ML_OD_Benchmarking/data/inputs/000000462643.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 399: /ML_OD_Benchmarking/data/inputs/000000213935.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 400: /ML_OD_Benchmarking/data/inputs/000000045070.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 401: /ML_OD_Benchmarking/data/inputs/000000560266.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 402: /ML_OD_Benchmarking/data/inputs/000000008844.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 403: /ML_OD_Benchmarking/data/inputs/000000311295.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 404: /ML_OD_Benchmarking/data/inputs/000000239843.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 405: /ML_OD_Benchmarking/data/inputs/000000018837.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 406: /ML_OD_Benchmarking/data/inputs/000000364102.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 407: /ML_OD_Benchmarking/data/inputs/000000139872.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 408: /ML_OD_Benchmarking/data/inputs/000000054592.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 409: /ML_OD_Benchmarking/data/inputs/000000298994.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 410: /ML_OD_Benchmarking/data/inputs/000000277005.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 411: /ML_OD_Benchmarking/data/inputs/000000469067.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 412: /ML_OD_Benchmarking/data/inputs/000000082986.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 413: /ML_OD_Benchmarking/data/inputs/000000376112.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 414: /ML_OD_Benchmarking/data/inputs/000000521259.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 415: /ML_OD_Benchmarking/data/inputs/000000206218.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 416: /ML_OD_Benchmarking/data/inputs/000000105923.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 417: /ML_OD_Benchmarking/data/inputs/000000493799.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 418: /ML_OD_Benchmarking/data/inputs/000000561889.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 419: /ML_OD_Benchmarking/data/inputs/000000343496.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 420: /ML_OD_Benchmarking/data/inputs/000000303305.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 421: /ML_OD_Benchmarking/data/inputs/000000201646.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 422: /ML_OD_Benchmarking/data/inputs/000000248284.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 423: /ML_OD_Benchmarking/data/inputs/000000170955.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 424: /ML_OD_Benchmarking/data/inputs/000000135561.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 425: /ML_OD_Benchmarking/data/inputs/000000405205.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 426: /ML_OD_Benchmarking/data/inputs/000000106266.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 427: /ML_OD_Benchmarking/data/inputs/000000242934.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 428: /ML_OD_Benchmarking/data/inputs/000000534639.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 429: /ML_OD_Benchmarking/data/inputs/000000152214.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 430: /ML_OD_Benchmarking/data/inputs/000000001490.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 431: /ML_OD_Benchmarking/data/inputs/000000185409.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 432: /ML_OD_Benchmarking/data/inputs/000000201025.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 433: /ML_OD_Benchmarking/data/inputs/000000322895.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 434: /ML_OD_Benchmarking/data/inputs/000000343149.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 435: /ML_OD_Benchmarking/data/inputs/000000501005.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 436: /ML_OD_Benchmarking/data/inputs/000000266409.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 437: /ML_OD_Benchmarking/data/inputs/000000235241.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 438: /ML_OD_Benchmarking/data/inputs/000000525083.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 439: /ML_OD_Benchmarking/data/inputs/000000549930.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 440: /ML_OD_Benchmarking/data/inputs/000000420840.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 441: /ML_OD_Benchmarking/data/inputs/000000529105.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 442: /ML_OD_Benchmarking/data/inputs/000000565989.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 443: /ML_OD_Benchmarking/data/inputs/000000045472.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 444: /ML_OD_Benchmarking/data/inputs/000000530052.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 445: /ML_OD_Benchmarking/data/inputs/000000102805.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 446: /ML_OD_Benchmarking/data/inputs/000000088485.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 447: /ML_OD_Benchmarking/data/inputs/000000424975.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 448: /ML_OD_Benchmarking/data/inputs/000000430973.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 449: /ML_OD_Benchmarking/data/inputs/000000157046.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 450: /ML_OD_Benchmarking/data/inputs/000000020107.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 451: /ML_OD_Benchmarking/data/inputs/000000134112.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 452: /ML_OD_Benchmarking/data/inputs/000000534041.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 453: /ML_OD_Benchmarking/data/inputs/000000560474.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 454: /ML_OD_Benchmarking/data/inputs/000000072813.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 455: /ML_OD_Benchmarking/data/inputs/000000466256.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 456: /ML_OD_Benchmarking/data/inputs/000000284764.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 457: /ML_OD_Benchmarking/data/inputs/000000489764.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 458: /ML_OD_Benchmarking/data/inputs/000000443303.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 459: /ML_OD_Benchmarking/data/inputs/000000217957.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 460: /ML_OD_Benchmarking/data/inputs/000000127263.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
INFO infer_simple.py: 140: Processing 461: /ML_OD_Benchmarking/data/inputs/000000537812.jpg -> /detectron/configs/12_2017_baselines/e2e_faster_rcnn_R-101-FPN_2x.json
